Ticker, BandWidth, BoilUpper, close, BoilLower, BoilPercent,divergence,signal,macd,divergence%,rsi,sma60,sma20,sma5,mfi,stochK,stochD,lastTradeDate
VBLT,7.088,9.778,11.06,2.69,1.18086907449,0.623,0.369,0.992,0.0563291139241,82.746,6.022,6.234,9.03,93.266,90.179,79.438,1443101400
CONE,4.08,34.921,32.74,30.841,0.465441176471,-0.075,0.485,0.41,-0.00229077580941,48.817,31.756,32.881,33.432,51.503,36.813,48.681,1443101400
VJET,1.048,6.243,5.24,5.195,0.0429389312977,-0.022,-0.207,-0.229,-0.00419847328244,35.692,6.231,5.719,5.456,40.052,10.638,5.828,1443101400
AMRN,0.404,2.525,2.24,2.121,0.294554455446,-0.011,0.036,0.024,-0.00491071428571,45.9,2.285,2.323,2.33,48.777,3.704,27.901,1443101400
EXAS,4.725,22.725,19.22,18.0,0.258201058201,0.048,-1.071,-1.022,0.00249739854318,35.437,23.282,20.363,19.04,33.989,41.688,34.755,1443101400
KORS,2.996,45.171,42.72,42.175,0.181909212283,-0.207,0.324,0.117,-0.00484550561798,47.757,42.359,43.673,42.93,34.768,28.871,16.919,1443101400
MEIP,0.21,1.923,1.72,1.713,0.0333333333333,-0.015,0.031,0.016,-0.00872093023256,43.689,1.721,1.818,1.804,42.135,8.696,20.29,1443101400
COOL,0.636,1.684,1.42,1.048,0.584905660377,0.02,0.023,0.043,0.0140845070423,50.988,1.41,1.366,1.574,82.084,36.709,42.194,1443101400
CSLT,0.953,5.8,4.96,4.847,0.118572927597,0.024,-0.274,-0.251,0.00483870967742,36.037,6.442,5.324,5.198,43.054,6.122,26.254,1443101400
CDTI,0.425,1.848,1.76,1.423,0.792941176471,0.034,0.008,0.042,0.0193181818182,56.811,1.672,1.636,1.778,89.967,34.722,60.037,1443101400
XDC.TO,0.183,1.868,1.72,1.685,0.191256830601,0.022,-0.123,-0.101,0.0127906976744,37.289,2.206,1.777,1.742,65.923,12.0,20.0,1443101400
GLF,2.115,8.707,6.91,6.592,0.150354609929,-0.02,-0.361,-0.381,-0.00289435600579,39.928,8.662,7.65,7.052,22.619,19.075,19.573,1443101400
ADEP,10.661,14.681,12.96,4.02,0.838570490573,0.483,1.115,1.598,0.0372685185185,86.725,7.849,9.351,12.944,99.186,99.663,99.78,1443101400
IAG,0.353,1.775,1.71,1.422,0.815864022663,0.016,-0.013,0.003,0.0093567251462,53.79,1.627,1.598,1.676,62.12,79.167,63.194,1443101400
RDUS,15.823,74.749,70.24,58.926,0.715035075523,0.55,0.481,1.031,0.00783029612756,53.637,69.692,66.838,70.288,71.11,66.285,59.182,1443101400
JONE,0.918,5.891,5.15,4.973,0.192810457516,0.043,-0.25,-0.208,0.00834951456311,41.867,6.422,5.432,5.278,23.059,13.044,19.348,1443101400
PGN,0.7928,0.9704,0.27,0.1776,0.116548940464,-0.0365,-0.0841,-0.1207,-0.135185185185,26.1475,0.7097,0.574,0.292,6.8903,4.1667,4.7885,1443101400
IPAS,0.124,1.127,0.97,1.003,-0.266129032258,-0.008,0.004,-0.005,-0.00824742268041,38.205,1.044,1.065,1.052,65.676,0.0,28.485,1443101400
VNDA,3.21,14.455,13.39,11.245,0.668224299065,0.021,0.383,0.404,0.00156833457804,56.675,12.266,12.85,13.404,74.431,58.889,54.291,1443101400
LOCK,1.271,9.39,8.84,8.119,0.567269866247,0.1,-0.147,-0.047,0.0113122171946,49.081,9.942,8.755,8.942,63.674,44.33,43.325,1443101400
QIHU,12.659,53.718,48.83,41.059,0.613871553835,0.907,-3.382,-2.475,0.0185746467336,46.693,56.888,47.389,47.446,45.627,82.834,68.196,1443101400
ICON,2.135,14.615,14.02,12.48,0.72131147541,0.342,-0.803,-0.461,0.0243937232525,46.412,17.573,13.548,13.974,47.865,60.595,58.86,1443101400
SODA,1.959,16.055,15.89,14.096,0.915773353752,0.201,-0.317,-0.117,0.0126494650724,53.798,16.785,15.076,15.49,52.781,87.629,71.306,1443101400
Z,4.825,28.573,27.26,23.748,0.727875647668,0.199,0.259,0.458,0.00730007336757,57.405,26.61,26.161,27.488,70.461,66.667,69.025,1443101400
BBSI,6.537,39.58,38.98,33.043,0.908214777421,0.408,0.175,0.582,0.0104669061057,60.934,37.596,36.312,38.212,68.622,92.626,81.551,1443101400
PRAN,0.158,1.003,0.98,0.845,0.854430379747,0.016,-0.033,-0.017,0.0163265306122,51.348,1.067,0.924,0.968,78.897,61.539,58.608,1443101400
ONCY,0.1218,0.6329,0.53,0.5111,0.155172413793,-0.0057,0.0024,-0.0033,-0.0107547169811,43.8805,0.5778,0.572,0.552,73.7871,11.7647,12.2549,1443101400
CDE,0.847,3.454,3.12,2.607,0.605667060213,0.043,-0.196,-0.154,0.0137820512821,48.927,3.689,3.031,2.978,32.475,70.588,44.314,1443101400
SSRI,1.065,6.769,6.67,5.704,0.907042253521,0.037,0.041,0.078,0.00554722638681,57.501,6.064,6.237,6.49,60.156,72.973,53.153,1443101400
NLST,0.224,0.474,0.37,0.25,0.535714285714,0.008,-0.035,-0.027,0.0216216216216,49.516,0.459,0.362,0.342,43.466,81.818,51.919,1443101400
FLWS,0.606,8.856,8.76,8.25,0.841584158416,0.066,-0.266,-0.2,0.00753424657534,48.492,9.508,8.553,8.63,55.75,74.242,50.0,1443101400
SCHN,4.976,18.124,12.91,13.148,-0.0478295819936,-0.302,-0.524,-0.826,-0.0233927188226,25.819,16.538,15.636,13.786,15.764,2.813,3.472,1443101400
UIHC,1.076,13.53,12.41,12.454,-0.0408921933086,0.032,-0.346,-0.314,0.00257856567284,33.559,14.492,12.992,13.018,59.548,18.354,29.429,1443101400
BDR,0.2666,0.7268,0.69,0.4602,0.861965491373,0.0255,-0.0277,-0.0022,0.0369565217391,55.333,0.7038,0.5935,0.638,69.8983,51.5151,61.3053,1443101400
PRE,1.041,138.845,137.76,137.804,-0.0422670509126,-0.165,0.42,0.255,-0.00119773519164,47.547,136.592,138.324,138.226,39.949,5.59,20.271,1443101400
PNRA,15.167,189.749,189.95,174.582,1.01325245599,1.178,-0.522,0.656,0.00620163200842,61.986,186.106,182.166,187.014,65.441,97.507,92.384,1443101400
EXAM,7.534,36.352,29.75,28.818,0.123705866737,-0.129,-1.138,-1.267,-0.00433613445378,25.694,34.917,32.585,30.94,28.038,6.504,9.35,1443101400
COMM,3.188,33.559,30.77,30.371,0.125156838143,-0.21,0.201,-0.01,-0.00682482937927,43.785,31.097,31.965,31.102,28.742,19.277,14.854,1443101400
HEB,0.0256,0.1858,0.17,0.1602,0.3828125,0.0006,-0.0024,-0.0018,0.00352941176471,46.3967,0.1835,0.173,0.17,52.7154,33.3333,44.4444,1443101400
RMTI,3.709,13.049,9.48,9.34,0.0377460231868,-0.101,-0.78,-0.881,-0.0106540084388,28.928,13.53,11.195,9.78,19.102,8.777,9.204,1443101400
EHTH,1.415,15.076,13.61,13.661,-0.0360424028269,-0.079,-0.016,-0.095,-0.00580455547392,42.988,14.286,14.369,14.044,25.864,18.182,20.424,1443101400
HTM,0.1084,0.6837,0.64,0.5753,0.596863468635,0.0007,0.0185,0.0192,0.00109375,54.1636,0.583,0.6295,0.66,71.687,55.5555,75.5991,1443101400
CKX,1.916,12.665,11.9,10.749,0.600730688935,0.056,-0.191,-0.135,0.00470588235294,48.867,12.695,11.707,11.662,44.787,73.864,70.644,1443101400
WBAI,5.053,17.916,17.43,12.863,0.90381951316,0.532,-0.677,-0.145,0.0305220883534,55.812,18.059,15.39,17.174,63.175,92.038,88.837,1443101400
SGYP,1.545,7.828,6.17,6.283,-0.0731391585761,-0.059,-0.194,-0.253,-0.0095623987034,34.33,7.891,7.056,6.678,26.67,15.301,8.067,1443101400
MCP,17646.6207,19325.389,2.25,1678.7683,-0.0950050623573,-1442.7607,-873.0003,-2315.761,-641.226977778,5.3789,11860.263,10502.078,5026.873,51.3845,0.0009,0.0872,1443101400
AGTC,4.118,17.423,13.8,13.305,0.120203982516,-0.122,-0.506,-0.628,-0.00884057971014,39.824,16.831,15.364,14.416,42.555,24.449,13.486,1443101400
DDD,1.571,13.594,12.38,12.023,0.227243793762,0.026,-0.379,-0.353,0.00210016155089,42.779,14.033,12.809,12.316,33.75,29.091,23.194,1443101400
MJC,0.12,2.087,2.06,1.967,0.775,0.004,0.012,0.016,0.00194174757282,86.978,2.014,2.027,2.06,51.729,100.0,100.0,1443101400
LEI,2.428,4.08,2.51,1.652,0.353377265239,-0.104,0.151,0.047,-0.0414342629482,48.842,2.298,2.866,2.418,51.808,22.905,12.796,1443101400
MX,1.347,9.166,8.02,7.819,0.149220489978,-0.06,0.074,0.014,-0.0074812967581,41.753,8.356,8.493,8.414,41.583,9.167,22.153,1443101400
DTUL,2.946,66.088,64.0,63.142,0.291242362525,-0.091,-0.112,-0.203,-0.001421875,35.265,64.452,64.615,64.0,66.907,0.0,0.0,1443101400
KBIO,2.707,4.342,2.43,1.635,0.29368304396,-0.111,0.196,0.085,-0.0456790123457,41.813,2.679,2.989,2.758,89.43,0.749,14.162,1443101400
DGLY,2.094,8.339,6.44,6.245,0.0931232091691,0.071,-0.586,-0.515,0.0110248447205,34.43,9.396,7.292,6.972,26.838,11.392,23.201,1443101400
CCCR,0.1828,0.7639,0.6,0.5811,0.103391684902,0.0004,-0.0431,-0.0428,0.000666666666667,36.4235,0.799,0.6725,0.636,18.8954,0.0,0.0,1443101400
STRZB,5.86,41.632,40.57,35.772,0.818771331058,0.379,0.106,0.485,0.00934187823515,67.942,40.481,38.702,40.57,73.087,100.0,100.0,1443101400
OESX,0.138,2.128,2.0,1.99,0.0724637681159,-0.002,-0.018,-0.02,-0.001,39.368,2.132,2.059,2.04,25.322,25.0,25.842,1443101400
LARK,2.618,26.964,25.26,24.346,0.349121466769,-0.017,-0.3,-0.317,-0.000673000791766,45.556,26.17,25.655,25.37,21.959,33.044,29.026,1443101400
CVR,3.727,28.392,25.47,24.665,0.215991414006,-0.131,-0.19,-0.321,-0.00514330585002,43.185,26.433,26.529,25.682,16.319,7.727,7.727,1443101400
JGBB,1.414,49.145,47.92,47.731,0.133663366337,-0.049,-0.248,-0.297,-0.0010225375626,29.092,49.068,48.438,47.92,16.956,0.0,0.0,1443101400
CANF,5.071,5.057,5.02,-0.014,0.992703608756,0.361,0.372,0.734,0.0719123505976,73.098,2.106,2.521,4.57,92.786,54.647,50.588,1443101400
AMBA,40.972,95.039,63.9,54.067,0.239993166065,0.123,-8.598,-8.475,0.00192488262911,30.047,96.936,74.553,66.338,40.032,24.382,14.25,1443101400
NVGN,0.701,2.944,2.76,2.243,0.737517831669,0.064,-0.146,-0.081,0.0231884057971,50.141,3.291,2.594,2.784,52.649,48.889,40.0,1443101400
CRR,7.357,27.415,21.81,20.058,0.238140546418,0.184,-2.01,-1.826,0.00843649701972,36.117,29.693,23.737,22.076,25.959,25.75,26.937,1443101400
GLW,1.853,18.32,16.68,16.467,0.114948731786,-0.056,-0.111,-0.167,-0.00335731414868,37.313,18.077,17.394,17.114,38.908,19.643,13.869,1443101400
FXCM,0.275,1.043,0.86,0.768,0.334545454545,0.0035,-0.048,-0.0445,0.00406976744186,43.91,1.0455,0.9055,0.856,57.0415,33.3333,20.1111,1443101400
AKS,0.757,3.174,2.43,2.417,0.0171730515192,-0.035,-0.092,-0.127,-0.0144032921811,34.98,2.949,2.796,2.558,34.152,17.333,9.883,1443101400
KING,0.848,14.037,13.49,13.189,0.354952830189,0.058,-0.157,-0.099,0.00429948109711,43.572,14.458,13.613,13.782,54.966,27.103,46.586,1443101400
ASML,10.984,96.118,84.2,85.134,-0.0850327749454,-0.597,-1.358,-1.956,-0.00709026128266,33.162,95.291,90.626,86.834,16.969,16.936,9.229,1443101400
LEA,11.88,110.986,105.0,99.106,0.496127946128,-0.041,0.854,0.813,-0.000390476190476,49.302,104.025,105.046,105.904,50.979,38.508,39.252,1443101400
NBN,0.9,10.942,10.62,10.042,0.642222222222,0.037,0.019,0.056,0.00348399246704,52.801,10.346,10.492,10.718,69.122,60.396,76.712,1443101400
BCOR,1.182,14.248,13.51,13.066,0.375634517766,0.041,-0.114,-0.073,0.00303478904515,42.417,14.383,13.657,13.744,45.486,42.017,49.3,1443101400
MKP.TO,1.658,13.491,12.6,11.833,0.462605548854,-0.035,0.331,0.297,-0.00277777777778,52.01,11.896,12.662,12.892,79.402,32.432,50.964,1443101400
AXTA,2.815,29.601,26.42,26.786,-0.130017761989,-0.095,-0.622,-0.717,-0.00359576078728,30.914,30.013,28.194,27.282,25.073,14.006,10.621,1443101400
RT,0.532,6.811,6.4,6.279,0.227443609023,-0.01,-0.043,-0.053,-0.0015625,44.097,6.631,6.545,6.462,47.022,11.111,18.646,1443101400
EUK.V,0.02,0.086,0.07,0.066,0.2,-0.001,-0.002,-0.003,-0.0142857142857,26.35,0.079,0.076,0.07,0.0,0.0,0.0,1443101400
MANU,1.013,18.407,17.84,17.394,0.440276406713,0.01,-0.027,-0.018,0.000560538116592,48.07,17.99,17.901,17.954,38.904,37.736,47.17,1443101400
ONTX,0.158,1.5765,1.48,1.4185,0.389240506329,0.0217,-0.1168,-0.0951,0.0146621621622,43.2528,1.9267,1.4975,1.47,54.2615,44.8276,34.4828,1443101400
ZPIN,0.955,13.062,12.57,12.107,0.484816753927,0.075,-0.364,-0.289,0.00596658711217,42.689,13.847,12.585,12.628,51.012,39.86,48.68,1443101400
PEP,3.652,94.109,92.47,90.457,0.551204819277,0.249,-0.885,-0.636,0.00269276522115,45.848,95.252,92.283,92.8,38.193,51.777,50.338,1443101400
TCBIP,0.774,25.916,25.83,25.142,0.888888888889,0.029,0.093,0.122,0.00112272551297,62.015,25.319,25.529,25.746,72.437,98.529,95.456,1443101400
PBR,2.259,6.067,4.14,3.808,0.146967684816,-0.023,-0.482,-0.505,-0.00555555555556,31.309,6.242,4.938,4.216,19.238,21.143,11.397,1443101400
BUR,0.27,1.965,1.81,1.695,0.425925925926,0.006,-0.028,-0.023,0.00331491712707,43.267,1.967,1.83,1.842,56.057,34.615,46.596,1443101400
CHMG,2.98,28.372,28.5,25.392,1.04295302013,0.158,0.222,0.38,0.00554385964912,61.878,26.672,26.882,27.828,23.919,100.0,84.0,1443101400
MEI.V,0.295,0.614,0.34,0.319,0.071186440678,-0.007,-0.056,-0.063,-0.0205882352941,30.384,0.599,0.467,0.378,34.262,10.0,7.778,1443101400
DHIL,11.395,196.261,193.01,184.866,0.714699429574,0.353,-0.714,-0.361,0.00182892078131,53.468,193.168,190.564,190.538,49.349,82.136,56.583,1443101400
PRU.TO,0.134,0.397,0.29,0.263,0.201492537313,-0.006,-0.009,-0.015,-0.0206896551724,41.018,0.337,0.33,0.282,9.884,12.5,4.167,1443101400
PLPC,7.352,37.074,36.32,29.722,0.897442872688,0.556,0.087,0.643,0.0153083700441,63.868,34.435,33.398,36.17,53.248,73.12,76.587,1443101400
CMP,7.209,85.614,78.93,78.405,0.0728256346234,-0.372,0.102,-0.27,-0.00471303686811,37.462,82.341,82.01,81.406,39.572,15.152,17.826,1443101400
TBK,3.907,17.345,16.69,13.438,0.83235218838,0.121,0.583,0.704,0.00724985020971,74.077,14.205,15.392,16.662,85.336,86.79,87.383,1443101400
WUBA,6.802,46.99,42.31,40.188,0.311967068509,0.388,-2.531,-2.143,0.00917040888679,40.643,52.439,43.589,42.488,28.654,52.397,47.907,1443101400
ATH.TO,0.267,1.538,1.28,1.271,0.0337078651685,-0.002,-0.05,-0.052,-0.0015625,36.568,1.546,1.405,1.332,36.868,4.167,3.241,1443101400
AVH,1.034,6.081,4.85,5.047,-0.190522243714,0.033,-0.517,-0.484,0.00680412371134,24.03,7.497,5.564,5.244,29.237,14.504,13.02,1443101400
DLB,1.787,32.765,31.17,30.978,0.107442641298,0.101,-0.657,-0.556,0.0032402951556,35.597,34.273,31.872,31.654,37.85,40.625,49.884,1443101400
KBR,1.213,17.62,16.61,16.407,0.16735366859,-0.021,-0.246,-0.268,-0.00126429861529,43.108,17.702,17.014,16.638,44.841,38.597,21.027,1443101400
GMAN,0.845,3.924,3.52,3.079,0.521893491124,0.077,-0.339,-0.262,0.021875,39.577,4.624,3.502,3.514,49.262,65.217,62.943,1443101400
AUY,0.508,1.942,1.7,1.434,0.523622047244,0.029,-0.135,-0.107,0.0170588235294,45.637,2.069,1.688,1.686,53.885,73.684,57.488,1443101400
DLPM,0.164,0.104,0.03,-0.06,0.548780487805,0.005,0.005,0.01,0.166666666667,50.587,0.02,0.022,0.054,97.709,12.371,38.316,1443101400
COHR,4.692,58.882,55.17,54.19,0.208866155158,0.047,-0.477,-0.429,0.000851912271162,40.635,58.665,56.536,56.546,41.301,16.378,26.902,1443101400
WPT.TO,1.397,4.952,3.71,3.555,0.110952040086,-0.045,-0.259,-0.304,-0.0121293800539,32.341,4.962,4.254,3.744,12.221,22.794,13.922,1443101400
CJJD,0.194,1.961,1.91,1.767,0.737113402062,0.038,-0.105,-0.067,0.0198952879581,43.883,2.296,1.864,1.91,65.334,51.613,56.989,1443101400
MKTO,4.261,31.41,30.51,27.149,0.788781976062,0.149,0.534,0.682,0.00488364470665,60.684,28.191,29.279,30.796,67.495,71.348,74.983,1443101400
KGJI,0.147,0.7065,0.56,0.5595,0.00340136054422,-0.0041,-0.0301,-0.0343,-0.00732142857143,32.8164,0.7103,0.633,0.584,15.1856,17.6471,22.8758,1443101400
SMTX,0.237,1.709,1.63,1.472,0.666666666667,0.004,0.008,0.012,0.00245398773006,54.86,1.621,1.591,1.616,52.466,77.273,67.193,1443101400
NBBC,0.556,8.587,8.57,8.031,0.969424460432,0.044,-0.007,0.038,0.00513418903151,58.673,8.483,8.309,8.44,73.884,88.462,81.85,1443101400
RCON,0.923,1.557,0.7,0.634,0.0715059588299,-0.034,-0.141,-0.176,-0.0485714285714,15.479,1.367,1.096,0.806,4.635,9.333,7.887,1443101400
GOG.V,0.012,0.027,0.02,0.015,0.416666666667,0.0,-0.001,-0.001,0.0,45.744,0.024,0.021,0.02,0.0,0.0,0.0,1443101400
CLD,2.407,4.57,2.66,2.163,0.206481096801,-0.084,-0.14,-0.224,-0.0315789473684,37.15,3.382,3.367,2.718,25.302,11.18,5.054,1443101400
WHZ,0.381,1.621,1.36,1.24,0.314960629921,0.017,-0.078,-0.06,0.0125,40.832,1.781,1.431,1.43,36.824,9.375,25.0,1443101400
GPRO,20.738,47.68,33.92,26.942,0.336483749638,0.365,-5.045,-4.68,0.0107606132075,32.977,50.422,37.311,33.458,37.57,38.47,27.271,1443101400
GEVO,0.363,2.445,2.09,2.082,0.0220385674931,-0.007,-0.052,-0.059,-0.00334928229665,39.32,2.363,2.264,2.202,41.855,26.0,18.679,1443101400
ASRV,0.1284,3.3012,3.21,3.1728,0.289719626168,0.004,-0.0144,-0.0104,0.001246105919,43.8122,3.2988,3.237,3.252,44.2885,25.0,37.5,1443101400
TDY,8.164,100.205,92.14,92.041,0.0121264086232,-0.219,-1.852,-2.071,-0.00237681788583,32.901,101.772,96.123,93.24,32.029,11.953,9.792,1443101400
PLKI,2.818,58.064,56.33,55.246,0.384669978708,0.023,-0.129,-0.106,0.000408308183916,46.284,57.815,56.655,56.498,50.07,33.837,36.254,1443101400
RESN,1.156,5.375,4.82,4.219,0.519896193772,-0.056,0.187,0.131,-0.0116182572614,56.199,3.994,4.797,4.536,44.147,64.0,46.122,1443101400
FUEL,0.822,6.313,5.46,5.491,-0.0377128953771,-0.006,-0.256,-0.262,-0.0010989010989,30.739,6.701,5.902,5.626,35.901,19.82,15.698,1443101400
QLTI,0.196,3.54,3.41,3.344,0.336734693878,0.012,-0.061,-0.049,0.00351906158358,42.506,3.72,3.442,3.436,58.453,41.379,39.081,1443101400
NDLS,3.03,14.226,14.12,11.196,0.96501650165,0.216,-0.004,0.211,0.0152974504249,63.235,13.588,12.711,13.504,55.394,91.12,77.22,1443101400
CLSN,0.206,2.145,1.99,1.939,0.247572815534,0.001,-0.04,-0.038,0.000502512562814,42.531,2.205,2.042,2.006,48.953,25.0,25.0,1443101400
IBIO,0.074,0.739,0.66,0.665,-0.0675675675676,-0.001,-0.017,-0.017,-0.00151515151515,39.912,0.747,0.702,0.682,60.86,7.143,19.048,1443101400
FREE,0.257,0.427,0.18,0.17,0.0389105058366,0.035,-0.189,-0.154,0.194444444444,25.853,1.012,0.299,0.228,31.525,9.524,6.205,1443101400
STRP,28.183,44.79,42.0,16.607,0.901004151439,0.795,2.646,3.441,0.0189285714286,74.858,28.003,30.699,36.502,85.043,100.0,82.168,1443101400
OPXA,0.131,0.515,0.48,0.384,0.732824427481,0.003,0.018,0.021,0.00625,58.346,0.427,0.45,0.484,65.566,66.667,63.889,1443101400
GUID,1.096,7.624,6.7,6.528,0.156934306569,0.054,-0.311,-0.257,0.00805970149254,35.5,8.344,7.076,7.134,47.049,16.239,40.171,1443101400
CRMT,3.533,36.649,33.4,33.116,0.0803849419757,0.237,-2.224,-1.987,0.00709580838323,28.681,41.868,34.883,33.902,25.047,46.875,29.705,1443101400
STB,0.336,4.202,4.0,3.866,0.39880952381,0.017,-0.042,-0.025,0.00425,45.456,4.243,4.034,4.066,34.494,47.826,60.145,1443101400
XPLR,0.381,5.719,5.43,5.338,0.241469816273,-0.015,-0.028,-0.042,-0.00276243093923,45.653,5.519,5.528,5.42,42.296,21.538,23.59,1443101400
HHY-UN.TO,0.137,7.929,7.86,7.792,0.496350364964,0.014,-0.061,-0.047,0.00178117048346,26.171,8.065,7.861,7.86,58.601,100.0,70.371,1443101400
DFRG,2.906,15.135,13.84,12.229,0.55437026841,0.167,-0.58,-0.412,0.0120664739884,47.288,15.313,13.682,13.71,44.862,71.946,66.393,1443101400
XCRA,0.611,6.411,6.27,5.8,0.769230769231,0.049,-0.083,-0.034,0.00781499202552,53.123,6.418,6.106,6.15,41.706,79.365,52.737,1443101400
VRNS,3.905,20.786,17.78,16.881,0.230217669654,0.027,-0.931,-0.904,0.00151856017998,35.702,21.201,18.834,18.142,38.166,21.566,23.338,1443101400
CBLI,1.6356,5.2938,4.87,3.6582,0.740890193201,0.0441,0.2291,0.2732,0.00905544147844,62.0387,4.0507,4.476,4.96,72.371,66.9291,73.4696,1443101400
PRQR,4.858,19.936,19.49,15.078,0.908192671881,0.286,0.449,0.734,0.0146741918933,65.557,16.858,17.507,19.178,72.953,99.793,97.401,1443101400
ACTA,1.825,14.496,12.82,12.671,0.0816438356164,-0.112,-0.103,-0.215,-0.00873634945398,39.473,13.754,13.584,12.93,38.906,18.857,9.534,1443101400
NKA,0.116,3.382,3.27,3.266,0.0344827586207,-0.003,-0.024,-0.027,-0.000917431192661,38.485,3.382,3.324,3.286,45.744,11.111,14.815,1443101400
UAL,6.616,60.931,56.33,54.315,0.304564691657,-0.07,0.62,0.55,-0.00124267708148,45.15,56.599,57.623,58.7,51.82,8.696,24.311,1443101400
GRR.V,0.02,0.094,0.08,0.074,0.3,-0.001,0.001,0.0,-0.0125,47.807,0.08,0.084,0.08,13.343,0.0,0.0,1443101400
CAB,6.383,49.986,47.48,43.603,0.607394642018,0.151,0.623,0.774,0.00318028643639,54.571,46.718,46.795,48.23,62.744,54.815,62.346,1443101400
AG,0.79,3.515,3.29,2.725,0.715189873418,0.048,-0.152,-0.104,0.0145896656535,51.674,3.565,3.12,3.166,72.42,88.732,63.766,1443101400
VAL,4.003,75.616,72.24,71.613,0.156632525606,0.191,-1.48,-1.289,0.00264396456257,37.719,78.877,73.615,73.59,41.98,23.265,22.379,1443101400
NGC.V,0.096,0.415,0.345,0.319,0.270833333333,0.001,-0.014,-0.014,0.00289855072464,45.123,0.419,0.367,0.356,83.158,34.783,39.13,1443101400
STI,3.6,40.997,37.72,37.397,0.0897222222222,-0.038,-0.956,-0.994,-0.00100742311771,36.114,42.113,39.197,37.942,45.503,11.111,12.381,1443101400
PYT.V,0.017,0.056,0.05,0.039,0.647058823529,0.0,0.001,0.002,0.0,59.092,0.046,0.048,0.05,100.0,20.0,20.0,1443101400
ATLC,0.37,4.008,3.74,3.638,0.275675675676,-0.006,-0.034,-0.04,-0.00160427807487,46.667,3.88,3.823,3.73,21.701,34.375,35.532,1443101400
AYI,24.586,204.722,173.56,180.136,-0.267469291467,-1.768,-2.033,-3.801,-0.0101866789583,29.172,195.77,192.429,185.48,32.518,4.102,6.328,1443101400
WAFD,1.044,22.87,22.61,21.826,0.750957854406,0.058,-0.135,-0.078,0.00256523662096,51.459,22.929,22.348,22.364,48.371,65.694,55.708,1443101400
TSBK,0.9,11.184,11.06,10.284,0.862222222222,0.02,0.083,0.103,0.00180831826401,58.159,10.584,10.734,10.946,77.906,80.282,62.447,1443101400
ECA.TO,1.359,10.034,8.93,8.675,0.187637969095,0.006,-0.118,-0.112,0.0006718924972,42.583,10.172,9.355,9.204,48.002,17.416,16.154,1443101400
ENH,2.964,63.793,61.68,60.829,0.287112010796,0.109,-1.097,-0.988,0.00176718547341,40.668,65.531,62.311,61.612,40.25,44.348,35.418,1443101400
MASI,4.187,43.595,42.54,39.408,0.748029615476,0.145,0.306,0.451,0.00340855665256,56.768,41.014,41.502,42.686,60.577,74.524,76.305,1443101400
WASH,1.636,39.25,38.74,37.614,0.68826405868,0.092,-0.164,-0.072,0.00237480640165,50.062,39.297,38.432,38.678,56.942,55.833,50.833,1443101400
HIFS,6.984,117.363,116.21,110.379,0.83490836197,0.2,-0.741,-0.541,0.00172102228724,57.008,115.068,113.871,113.422,60.613,54.468,43.792,1443101400
COT.V,0.042,0.325,0.28,0.283,-0.0714285714286,-0.004,0.001,-0.003,-0.0142857142857,40.296,0.296,0.304,0.294,40.467,0.0,0.0,1443101400
GSB,0.288,3.527,3.34,3.239,0.350694444444,-0.013,0.008,-0.005,-0.00389221556886,47.253,3.339,3.383,3.34,49.961,18.75,16.667,1443101400
BAM-A.TO,1.909,42.057,40.93,40.148,0.409638554217,0.155,-0.755,-0.6,0.00378695333496,42.02,43.552,41.103,41.076,32.977,49.029,51.618,1443101400
RDNT,0.714,6.356,6.02,5.642,0.529411764706,0.045,-0.174,-0.129,0.00747508305648,45.708,6.511,5.999,6.114,56.53,45.0,42.5,1443101400
ZCL.TO,0.473,6.088,5.97,5.615,0.750528541226,0.044,-0.051,-0.007,0.00737018425461,51.483,6.216,5.852,5.96,60.545,48.889,57.832,1443101400
RIBT,0.282,2.556,2.49,2.274,0.765957446809,0.03,-0.096,-0.066,0.0120481927711,48.543,2.824,2.415,2.472,53.884,70.588,56.863,1443101400
GVP,0.119,1.418,1.39,1.299,0.764705882353,0.011,-0.01,0.0,0.00791366906475,51.788,1.43,1.358,1.402,82.134,53.333,57.778,1443101400
AQN.TO,0.873,9.933,9.36,9.06,0.343642611684,-0.002,0.024,0.022,-0.000213675213675,47.141,9.419,9.497,9.504,43.011,28.358,41.791,1443101400
IDC.TO,0.026,0.059,0.04,0.033,0.269230769231,0.0,0.0,0.0,0.0,41.338,0.05,0.046,0.048,74.928,33.333,55.556,1443101400
